cov1,cov2,cov3,cov4,cov5,cov6,cov7,cov8,cov9,cov10,cov11,cov12,cov13,cov14,cov15,cov16,cov17,cov18,cov19,cov20,Treated,outcome123
Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,0.0,0.0,120.53074083226693
Good,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,0.0,1.0,241.21879301998538
Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,0.0,1.0,214.74560197476032
Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,0.0,0.0,104.56468797159842
Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,1.0,1.0,235.5175402002459
Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,1.0,1.0,150.77976612803002
Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,1.0,1.0,167.59144631789854
Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,1.0,0.0,165.3923476176079
Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,1.0,1.0,114.39851405182982
Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Bad,0.0,0.0,153.24129869648738
Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,1.0,0.0,144.46922044414714
Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,1.0,0.0,227.93112442941
Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,0.0,0.0,185.39854429652652
Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,0.0,0.0,97.53801271691583
Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,0.0,1.0,86.03125403415487
Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,0.0,1.0,265.64690712277127
Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,0.0,1.0,120.26570887064472
Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Good,1.0,0.0,118.45364205905472
Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,1.0,1.0,175.76323269040435
Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,225.09276584818483
Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,1.0,1.0,119.34401883844835
Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,0.0,1.0,99.75433078441654
Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,1.0,1.0,119.47062676826036
Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,0.0,0.0,144.25157567894246
Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,0.0,1.0,95.25914497123324
Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,0.0,1.0,114.47704213620516
Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,0.0,0.0,170.63908732491873
Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,1.0,0.0,150.87405460576764
Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,0.0,1.0,165.2103557367099
Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Good,1.0,1.0,162.82575711439566
Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,1.0,0.0,119.60542379561771
Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,0.0,1.0,94.6428316330846
Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,1.0,0.0,165.2677780496248
Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,0.0,0.0,169.87926167502104
Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,1.0,0.0,180.35527773342133
Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,1.0,0.0,124.27913043230134
Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,1.0,1.0,89.66291530369465
Good,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,0.0,0.0,171.22487968721242
Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,0.0,1.0,48.74426436464567
Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,1.0,1.0,155.01851098727425
Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,1.0,0.0,204.02836831788875
Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,0.0,0.0,115.04882922597477
Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,1.0,1.0,124.05078960188114
Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,0.0,1.0,178.95359099226604
Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,1.0,0.0,130.87587142033607
Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,0.0,1.0,189.4363764958126
Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,0.0,0.0,176.33543343914496
Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,0.0,0.0,140.26807970017344
Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,0.0,0.0,161.5386564796247
Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,123.09376295910124
Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,0.0,1.0,174.61668387053246
Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,1.0,0.0,105.93435579339427
Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,0.0,1.0,220.7174713814016
Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,0.0,1.0,90.86867062206748
Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,1.0,182.717538431964
Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,1.0,113.81216763385868
Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,1.0,1.0,85.96866464935286
Good,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,0.0,1.0,130.55618738458932
Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Bad,Good,1.0,1.0,89.333973228586
Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,1.0,0.0,169.37555146227768
Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,1.0,0.0,139.96626074989982
Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,1.0,1.0,154.07154410080037
Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,0.0,1.0,119.9912132289461
Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,0.0,0.0,174.83158134411968
Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,1.0,0.0,130.54621344445022
Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,0.0,1.0,159.3063938174538
Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,0.0,1.0,171.30784040940603
Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,0.0,0.0,110.8337118806066
Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Bad,1.0,1.0,111.32167421940814
Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,240.84940839610886
Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,0.0,0.0,134.13301364059186
Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,0.0,0.0,130.163576476026
Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Good,1.0,1.0,144.3766803475785
Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,0.0,1.0,184.26094264705426
Bad,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,0.0,0.0,140.82949839112126
Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Good,1.0,0.0,195.95767196370176
Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,0.0,1.0,121.14670994449871
Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Bad,0.0,1.0,211.5934830856424
Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,1.0,1.0,126.09280989522524
Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,1.0,1.0,181.19095965137547
Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,1.0,0.0,154.41108439527338
Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Good,1.0,1.0,93.70352414534605
Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,0.0,0.0,84.80692572162837
Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,1.0,1.0,106.02706107066021
Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,0.0,0.0,110.4157769757851
Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,1.0,1.0,95.27944029386938
Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,1.0,1.0,123.55138760927532
Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,0.0,0.0,44.44382577303233
Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,0.0,1.0,118.9809054802936
Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,0.0,0.0,92.04152505879776
Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,0.0,0.0,153.52711941701997
Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,0.0,1.0,36.80519300580993
Good,Bad,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,1.0,1.0,235.49954278991717
Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,0.0,1.0,110.25462028400514
Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,1.0,1.0,95.13840848347078
Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,1.0,0.0,165.37669403961564
Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,1.0,0.0,109.94158396891028
Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,1.0,115.41184773839666
Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,1.0,0.0,165.41145489072278
Good,Good,Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,1.0,0.0,179.17125274403224
Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,0.0,0.0,164.47713484638055
Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,0.0,1.0,155.40282816429038
Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,1.0,0.0,105.05369111226194
Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Bad,Bad,0.0,1.0,139.14499007224578
Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Bad,Good,0.0,1.0,95.6335531784396
Good,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,1.0,0.0,83.69285503045798
Good,Good,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Bad,1.0,1.0,124.85750838549478
Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,1.0,1.0,60.49993004965522
Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Good,0.0,1.0,125.13748227077521
Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,1.0,1.0,79.12059341125382
Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,0.0,0.0,141.42266170401774
Good,Good,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,0.0,0.0,217.63594818000198
Good,Good,Bad,Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,0.0,1.0,83.8994170006613
Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,1.0,1.0,135.93297084479238
Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,1.0,0.0,134.36539876491378
Bad,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,1.0,0.0,133.57599664260357
Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,0.0,0.0,125.44903614933355
Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Good,Bad,Good,Good,1.0,0.0,114.56759495406
Bad,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,0.0,1.0,203.8254288974217
Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,1.0,1.0,154.62179343606996
Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,0.0,1.0,146.4534872617476
Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,1.0,1.0,54.760624545924074
Bad,Good,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,0.0,1.0,85.42436313694118
Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,1.0,0.0,34.53377367045938
Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,1.0,0.0,146.1425819708933
Bad,Good,Good,Good,Good,Good,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,0.0,0.0,145.71116771926637
Bad,Good,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,0.0,1.0,189.67177593713163
Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,0.0,0.0,215.46328638616114
Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Bad,Bad,Good,Bad,1.0,0.0,166.09112095758013
Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,0.0,0.0,109.7450506230305
Good,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Bad,0.0,1.0,160.27731062527846
Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,1.0,0.0,85.13830910255123
Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,0.0,0.0,90.694797564414
Bad,Bad,Bad,Good,Good,Good,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,Good,Good,1.0,0.0,201.52649967303145
Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,1.0,1.0,149.6600362160166
Bad,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,1.0,1.0,123.98504133381512
Bad,Good,Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Bad,Bad,1.0,1.0,117.12495118403886
Bad,Good,Good,Bad,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,1.0,1.0,225.2733889453586
Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,1.0,0.0,130.37215647578395
Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,Good,0.0,1.0,99.72860957614591
Bad,Good,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,1.0,0.0,126.09768096275567
Good,Good,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,0.0,1.0,129.54306491911248
Bad,Bad,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,0.0,0.0,194.1601335208168
Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Bad,0.0,1.0,164.03999115580262
Good,Bad,Bad,Good,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,0.0,1.0,121.0434016385004
Bad,Bad,Good,Good,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Good,0.0,0.0,135.7354372920307
Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,1.0,0.0,158.63125018298035
Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Bad,Good,1.0,0.0,125.02300751113864
Good,Bad,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,Bad,Good,0.0,0.0,21.329882310160684
Good,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Good,1.0,1.0,136.7246385372281
Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Bad,Good,Bad,Good,Good,Bad,0.0,0.0,98.15684902468651
Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Good,Good,Good,0.0,0.0,144.13402089464097
Bad,Good,Good,Good,Good,Bad,Bad,Good,Good,Bad,Good,Bad,Bad,Good,Bad,Good,Good,Good,Good,1.0,0.0,156.67771198209334
Bad,Bad,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,0.0,0.0,174.39306170313506
Bad,Bad,Good,Bad,Bad,Bad,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Bad,1.0,1.0,55.293862612871685
Bad,Good,Good,Bad,Good,Good,Good,Bad,Good,Bad,Good,Bad,Good,Bad,Bad,Good,Good,Good,Bad,1.0,1.0,165.97912963997985
Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,Bad,1.0,0.0,136.06474008296388
Bad,Bad,Bad,Bad,Good,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Bad,1.0,1.0,150.61038573626266
Bad,Bad,Good,Good,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,1.0,0.0,97.18827161924436
Good,Bad,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,Good,Good,Good,Good,Bad,Good,Good,0.0,1.0,124.2434006064643
Bad,Good,Bad,Bad,Good,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,Good,Bad,Bad,0.0,1.0,173.48053321913437
Good,Good,Good,Bad,Bad,Bad,Good,Good,Bad,Good,Good,Bad,Good,Bad,Good,Good,Bad,Good,Bad,1.0,0.0,155.57853420083703
Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Good,Bad,Good,Bad,Bad,Bad,0.0,1.0,104.67551230703054
Bad,Bad,Good,Good,Good,Bad,Good,Good,Bad,Good,Good,Bad,Good,Good,Good,Bad,Bad,Bad,Good,1.0,1.0,189.26417095875263
Good,Bad,Bad,Bad,Good,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Good,Good,Good,Bad,Bad,Bad,1.0,1.0,110.87116115701487
Bad,Bad,Good,Good,Good,Good,Bad,Good,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Bad,Bad,Bad,1.0,1.0,133.83164525375923
Good,Bad,Bad,Good,Good,Bad,Bad,Bad,Bad,Bad,Bad,Bad,Good,Good,Bad,Bad,Good,Good,Good,0.0,0.0,49.279868758966074
Good,Good,Good,Good,Bad,Good,Good,Bad,Bad,Bad,Good,Good,Good,Bad,Good,Good,Good,Good,Good,0.0,0.0,116.39078650372835
